subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: y1,T2_1 Tegula length: x2,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version,keep
82424810,451548119,zairaaa,2307,827,2747,827,2573,2088,2843,2044,Yes,UCSB-IZC00038655,UCSB-IZC00038655_had_lbs.jpg,17-Nov-2022 23:55:47,17-Nov-2022 23:56:06,,,1.1,
82424943,451548187,zairaaa,2151,873,2590,871,2731,1826,2988,1836,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,17-Nov-2022 23:56:06,17-Nov-2022 23:56:24,,,1.1,
82424824,451548244,zairaaa,1655,763,2097,763,2679,2050,2953,2053,Yes,UCSB-IZC00038883,UCSB-IZC00038883_had_lbs.jpg,17-Nov-2022 23:56:24,17-Nov-2022 23:56:42,,,1.1,
82424833,451548301,zairaaa,2144,782,2589,780,3110,2018,3375,2008,Yes,UCSB-IZC00038900,UCSB-IZC00038900_had_lbs.jpg,17-Nov-2022 23:56:42,17-Nov-2022 23:57:00,,,1.1,
82424952,451548373,zairaaa,2195,890,2600,890,2548,1599,2756,1586,Yes,UCSB-IZC00043223,UCSB-IZC00043223_had_lbs.jpg,17-Nov-2022 23:57:01,17-Nov-2022 23:57:18,,,1.1,
82424868,451548448,zairaaa,2164,746,2618,746,2914,1800,3088,1793,Yes,UCSB-IZC00041913,UCSB-IZC00041913_had_lbs.jpg,17-Nov-2022 23:57:18,17-Nov-2022 23:57:44,,,1.1,
82424778,451548503,zairaaa,1854,782,2296,780,2573,1464,3031,1424,Yes,UCSB-IZC00033157,UCSB-IZC00033157_had_lbs.jpg,17-Nov-2022 23:57:44,17-Nov-2022 23:58:05,,,1.1,
82424901,451548579,zairaaa,2185,635,2627,633,2867,1934,3164,1941,Yes,UCSB-IZC00042551,UCSB-IZC00042551_had_lbs.jpg,17-Nov-2022 23:58:05,17-Nov-2022 23:58:31,,,1.1,
82424735,451548640,zairaaa,1713,766,2109,766,2368,1765,2664,1739,Yes,UCSB-IZC00009798,UCSB-IZC00009798_had_lbs.jpg,17-Nov-2022 23:58:31,17-Nov-2022 23:58:54,,,1.1,
82424806,451548694,zairaaa,1678,787,2123,789,2474,2160,2795,2141,No,UCSB-IZC00037116,UCSB-IZC00037116_had_lbs.jpg,17-Nov-2022 23:58:54,17-Nov-2022 23:59:13,,,1.1,
82424742,451548750,zairaaa,1632,777,2074,780,2180,1972,2485,1961,Yes,UCSB-IZC00010291,UCSB-IZC00010291_had_lbs.jpg,17-Nov-2022 23:59:13,17-Nov-2022 23:59:35,,,1.1,
82424748,451548799,zairaaa,1731,745,2127,745,2234,2078,2571,2067,Yes,UCSB-IZC00010520,UCSB-IZC00010520_had_lbs.jpg,17-Nov-2022 23:59:35,17-Nov-2022 23:59:54,,,1.1,
82424898,451548864,zairaaa,2290,880,2723,878,2899,2097,3131,2092,Yes,UCSB-IZC00042530,UCSB-IZC00042530_had_lbs.jpg,17-Nov-2022 23:59:54,18-Nov-2022 00:00:17,,,1.1,
82424744,451584421,Prothon,1690,826,2078,826,2273,2137,2614,2136,Yes,UCSB-IZC00010311,UCSB-IZC00010311_had_lbs.jpg,18-Nov-2022 04:09:03,18-Nov-2022 04:13:26,,,1.1,
82424815,451584507,Prothon,1677,775,2118,769,2600,1537,2267,1559,Yes,UCSB-IZC00038672,UCSB-IZC00038672_had_lbs.jpg,18-Nov-2022 04:13:26,18-Nov-2022 04:14:04,,,1.1,
82424791,451584614,Prothon,1689,156,2078,156,2235,1092,2572,1092,Yes,UCSB-IZC00035557,UCSB-IZC00035557_had_lbs.jpg,18-Nov-2022 04:14:04,18-Nov-2022 04:14:42,,,1.1,
82424842,451584719,Prothon,2250,723,2662,717,2978,1822,3210,1809,Yes,UCSB-IZC00038927,UCSB-IZC00038927_had_lbs.jpg,18-Nov-2022 04:14:42,18-Nov-2022 04:15:25,,,1.1,
82424963,451584774,Prothon,2032,637,2473,637,2834,1293,3014,1276,Yes,UCSB-IZC00044895,UCSB-IZC00044895_had_lbs.jpg,18-Nov-2022 04:15:25,18-Nov-2022 04:15:55,,,1.1,
82424930,451584906,Prothon,2170,689,2611,694,3124,1466,3382,1376,Yes,UCSB-IZC00042813,UCSB-IZC00042813_had_lbs.jpg,18-Nov-2022 04:15:55,18-Nov-2022 04:17:05,,,1.1,
82424855,451584947,Prothon,1632,798,2067,798,2153,1645,2468,1679,Yes,UCSB-IZC00040436,UCSB-IZC00040436_had_lbs.jpg,18-Nov-2022 04:17:05,18-Nov-2022 04:17:19,,,1.1,
82424954,451585419,Prothon,2095,918,2536,918,2703,2044,2966,2053,Yes,UCSB-IZC00043675,UCSB-IZC00043675_had_lbs.jpg,18-Nov-2022 04:17:19,18-Nov-2022 04:21:38,,,1.1,
82424875,451585455,Prothon,2176,735,2582,729,2558,1920,2777,1919,Yes,UCSB-IZC00042069,UCSB-IZC00042069_had_lbs.jpg,18-Nov-2022 04:21:38,18-Nov-2022 04:22:04,,,1.1,
82424886,451585483,Prothon,2107,368,2548,362,2830,1021,3106,1035,Yes,UCSB-IZC00042091,UCSB-IZC00042091_had_lbs.jpg,18-Nov-2022 04:22:04,18-Nov-2022 04:22:33,,,1.1,
82424879,451585532,Prothon,1826,769,2233,763,2452,1810,2697,1810,Yes,UCSB-IZC00042081,UCSB-IZC00042081_had_lbs.jpg,18-Nov-2022 04:22:33,18-Nov-2022 04:23:02,,,1.1,
82424937,451585598,Prothon,2336,683,2777,683,2999,1451,3255,1462,Yes,UCSB-IZC00042830,UCSB-IZC00042830_had_lbs.jpg,18-Nov-2022 04:23:02,18-Nov-2022 04:23:38,,,1.1,
82424755,451585693,Prothon,1723,729,2113,723,2580,1962,2922,1950,No,UCSB-IZC00028360,UCSB-IZC00028360_had_lbs.jpg,18-Nov-2022 04:23:38,18-Nov-2022 04:24:38,,,1.1,
82424733,451585742,Prothon,1872,746,2261,746,2736,1848,2957,1848,Yes,UCSB-IZC00009106,UCSB-IZC00009106_had_lbs.jpg,18-Nov-2022 04:24:38,18-Nov-2022 04:25:06,,,1.1,
82424742,451585770,Prothon,1637,780,2073,780,2191,1974,2488,1958,Yes,UCSB-IZC00010291,UCSB-IZC00010291_had_lbs.jpg,18-Nov-2022 04:25:06,18-Nov-2022 04:25:30,,,1.1,
82424920,451585795,Prothon,2055,878,2490,878,2606,1784,2844,1784,Yes,UCSB-IZC00042691,UCSB-IZC00042691_had_lbs.jpg,18-Nov-2022 04:25:30,18-Nov-2022 04:25:52,,,1.1,
82424873,451585819,Prothon,2101,826,2542,826,2650,2199,2867,2197,Yes,UCSB-IZC00042067,UCSB-IZC00042067_had_lbs.jpg,18-Nov-2022 04:25:52,18-Nov-2022 04:26:16,,,1.1,
82424782,451585861,Prothon,2010,156,2399,156,3104,1148,3112,1018,Yes,UCSB-IZC00034401,UCSB-IZC00034401_had_lbs.jpg,18-Nov-2022 04:26:16,18-Nov-2022 04:26:44,,,1.1,
82424792,451585892,Prothon,1580,799,2008,791,2508,2263,2935,2256,Yes,UCSB-IZC00035570,UCSB-IZC00035570_had_lbs.jpg,18-Nov-2022 04:26:44,18-Nov-2022 04:27:12,,,1.1,
82424727,451585926,Prothon,1792,769,2193,763,2468,1619,2662,1625,Yes,UCSB-IZC00003946,UCSB-IZC00003946_had_lbs.jpg,18-Nov-2022 04:27:13,18-Nov-2022 04:27:36,,,1.1,
82424840,451585957,Prothon,2147,792,2582,792,2715,1296,2936,1301,Yes,UCSB-IZC00038916,UCSB-IZC00038916_had_lbs.jpg,18-Nov-2022 04:27:36,18-Nov-2022 04:28:04,,,1.1,
82424753,451585995,Prothon,2319,906,2765,906,2931,1971,3174,1966,Yes,UCSB-IZC00022229,UCSB-IZC00022229_had_lbs.jpg,18-Nov-2022 04:28:04,18-Nov-2022 04:28:28,,,1.1,
82424955,451586042,Prothon,2044,752,2445,752,2798,1953,3010,1937,Yes,UCSB-IZC00043703,UCSB-IZC00043703_had_lbs.jpg,18-Nov-2022 04:28:28,18-Nov-2022 04:28:54,,,1.1,
82424921,451586085,Prothon,2067,798,2508,792,2684,2163,2874,2186,Yes,UCSB-IZC00042782,UCSB-IZC00042782_had_lbs.jpg,18-Nov-2022 04:28:54,18-Nov-2022 04:29:23,,,1.1,
82424918,451586115,Prothon,1740,694,2176,694,2369,1762,2626,1761,Yes,UCSB-IZC00042600,UCSB-IZC00042600_had_lbs.jpg,18-Nov-2022 04:29:23,18-Nov-2022 04:29:44,,,1.1,
82424907,451586169,Prothon,2382,563,2828,563,3105,1748,3353,1752,Yes,UCSB-IZC00042575,UCSB-IZC00042575_had_lbs.jpg,18-Nov-2022 04:29:44,18-Nov-2022 04:30:34,,,1.1,
82424732,451586204,Prothon,1689,780,2073,780,2259,2028,2499,2038,Yes,UCSB-IZC00009100,UCSB-IZC00009100_had_lbs.jpg,18-Nov-2022 04:30:34,18-Nov-2022 04:31:02,,,1.1,
82424735,451586261,Prothon,1716,770,2102,767,2391,1745,2638,1738,No,UCSB-IZC00009798,UCSB-IZC00009798_had_lbs.jpg,18-Nov-2022 04:31:02,18-Nov-2022 04:31:48,,,1.1,
82424909,451586304,Prothon,2090,666,2531,666,2946,1912,3173,1874,Yes,UCSB-IZC00042578,UCSB-IZC00042578_had_lbs.jpg,18-Nov-2022 04:31:48,18-Nov-2022 04:32:13,,,1.1,
82424891,451592363,Prothon,2176,843,2611,843,2744,2136,2863,2123,No,UCSB-IZC00042109,UCSB-IZC00042109_had_lbs.jpg,18-Nov-2022 04:32:14,18-Nov-2022 05:30:17,,,1.1,
82424938,451592394,Prothon,2084,649,2519,643,2543,2143,2796,2096,Yes,UCSB-IZC00042831,UCSB-IZC00042831_had_lbs.jpg,18-Nov-2022 05:30:17,18-Nov-2022 05:30:40,,,1.1,
82424816,451592432,Prothon,1889,843,2336,843,2629,1993,2886,2000,Yes,UCSB-IZC00038673,UCSB-IZC00038673_had_lbs.jpg,18-Nov-2022 05:30:40,18-Nov-2022 05:31:04,,,1.1,
82424931,451592477,Prothon,2078,649,2513,649,2539,1780,2772,1753,Yes,UCSB-IZC00042818,UCSB-IZC00042818_had_lbs.jpg,18-Nov-2022 05:31:04,18-Nov-2022 05:31:49,,,1.1,
82424850,451592545,Prothon,2061,901,2502,901,2609,2167,2850,2149,Yes,UCSB-IZC00040386,UCSB-IZC00040386_had_lbs.jpg,18-Nov-2022 05:31:49,18-Nov-2022 05:32:43,,,1.1,
82424902,451592659,Prothon,1758,735,2193,735,2552,2148,2790,2111,Yes,UCSB-IZC00042552,UCSB-IZC00042552_had_lbs.jpg,18-Nov-2022 05:32:43,18-Nov-2022 05:33:45,,,1.1,
82424860,451592688,Prothon,1586,889,2027,883,2681,1691,2946,1671,Yes,UCSB-IZC00041653,UCSB-IZC00041653_had_lbs.jpg,18-Nov-2022 05:33:45,18-Nov-2022 05:34:06,,,1.1,
82424866,451592712,Prothon,1603,878,2038,878,1923,2041,2187,1987,Yes,UCSB-IZC00041869,UCSB-IZC00041869_had_lbs.jpg,18-Nov-2022 05:34:06,18-Nov-2022 05:34:26,,,1.1,
82424780,451592759,Prothon,1632,860,2061,855,2342,1683,2587,1681,Yes,UCSB-IZC00033369,UCSB-IZC00033369_had_lbs.jpg,18-Nov-2022 05:34:26,18-Nov-2022 05:35:10,,,1.1,
82424912,451592804,Prothon,2238,656,2677,661,3057,1866,3294,1857,Yes,UCSB-IZC00042587,UCSB-IZC00042587_had_lbs.jpg,18-Nov-2022 05:35:10,18-Nov-2022 05:35:50,,,1.1,
82424885,451592862,Prothon,2111,436,2551,439,3186,1617,3440,1611,Yes,UCSB-IZC00042090,UCSB-IZC00042090_had_lbs.jpg,18-Nov-2022 05:35:50,18-Nov-2022 05:36:32,,,1.1,
82424838,451592905,Prothon,2118,849,2525,849,2840,1693,3095,1702,Yes,UCSB-IZC00038913,UCSB-IZC00038913_had_lbs.jpg,18-Nov-2022 05:36:32,18-Nov-2022 05:36:58,,,1.1,
82424889,451592970,Prothon,1685,835,2124,837,2268,2293,2511,2304,Yes,UCSB-IZC00042107,UCSB-IZC00042107_had_lbs.jpg,18-Nov-2022 05:36:58,18-Nov-2022 05:37:35,,,1.1,
82424867,451593000,Prothon,1821,918,2261,912,2760,2065,2986,2021,Yes,UCSB-IZC00041911,UCSB-IZC00041911_had_lbs.jpg,18-Nov-2022 05:37:35,18-Nov-2022 05:37:53,,,1.1,
82424819,451593045,Prothon,2262,780,2701,778,3021,1980,3261,1973,Yes,UCSB-IZC00038684,UCSB-IZC00038684_had_lbs.jpg,18-Nov-2022 05:37:53,18-Nov-2022 05:38:25,,,1.1,
82424857,451593108,Prothon,1758,849,2196,851,2577,1546,2826,1546,Yes,UCSB-IZC00040988,UCSB-IZC00040988_had_lbs.jpg,18-Nov-2022 05:38:25,18-Nov-2022 05:38:59,,,1.1,
82424772,451593182,Prothon,1719,876,2156,876,2265,1599,2545,1554,Yes,UCSB-IZC00033123,UCSB-IZC00033123_had_lbs.jpg,18-Nov-2022 05:38:59,18-Nov-2022 05:39:33,,,1.1,
82424806,451593257,Prothon,1683,800,2124,800,2484,2149,2748,2131,Yes,UCSB-IZC00037116,UCSB-IZC00037116_had_lbs.jpg,18-Nov-2022 05:39:33,18-Nov-2022 05:40:11,,,1.1,
82424890,451593306,Prothon,1664,772,2105,771,2508,1353,2774,1360,Yes,UCSB-IZC00042108,UCSB-IZC00042108_had_lbs.jpg,18-Nov-2022 05:40:11,18-Nov-2022 05:40:34,,,1.1,
82424917,451593380,Prothon,2206,622,2645,622,2771,1466,3016,1458,Yes,UCSB-IZC00042599,UCSB-IZC00042599_had_lbs.jpg,18-Nov-2022 05:40:34,18-Nov-2022 05:41:14,,,1.1,
82424836,451593479,Prothon,2257,803,2667,805,2635,1921,2884,1892,Yes,UCSB-IZC00038908,UCSB-IZC00038908_had_lbs.jpg,18-Nov-2022 05:41:14,18-Nov-2022 05:42:13,,,1.1,
82424752,451593545,Prothon,2039,252,2589,255,3688,1797,3721,2014,Yes,UCSB-IZC00022228,UCSB-IZC00022228_had_lbs.jpg,18-Nov-2022 05:42:13,18-Nov-2022 05:42:43,,,1.1,
82424799,451593607,Prothon,2108,211,2702,211,3126,1279,3355,1305,Yes,UCSB-IZC00036121,UCSB-IZC00036121_had_lbs.jpg,18-Nov-2022 05:42:43,18-Nov-2022 05:43:17,,,1.1,
82424923,451593760,Prothon,2079,758,2520,758,2807,1826,3025,1826,Yes,UCSB-IZC00042791,UCSB-IZC00042791_had_lbs.jpg,18-Nov-2022 05:43:17,18-Nov-2022 05:44:32,,,1.1,
82424884,451593813,Prothon,1576,738,2013,738,2082,1521,2363,1496,Yes,UCSB-IZC00042089,UCSB-IZC00042089_had_lbs.jpg,18-Nov-2022 05:44:32,18-Nov-2022 05:44:59,,,1.1,
82424916,451593855,Prothon,2133,839,2578,839,2880,2283,3132,2272,Yes,UCSB-IZC00042597,UCSB-IZC00042597_had_lbs.jpg,18-Nov-2022 05:44:59,18-Nov-2022 05:45:25,,,1.1,
82424906,451593890,Prothon,2275,647,2714,647,3155,2138,3381,2101,Yes,UCSB-IZC00042570,UCSB-IZC00042570_had_lbs.jpg,18-Nov-2022 05:45:25,18-Nov-2022 05:45:49,,,1.1,
82424858,451593937,Prothon,1699,745,2138,748,2217,1942,2495,1881,Yes,UCSB-IZC00041289,UCSB-IZC00041289_had_lbs.jpg,18-Nov-2022 05:45:49,18-Nov-2022 05:46:20,,,1.1,
82424812,451593976,Prothon,2287,865,2722,869,3013,2184,3259,2211,Yes,UCSB-IZC00038661,UCSB-IZC00038661_had_lbs.jpg,18-Nov-2022 05:46:20,18-Nov-2022 05:47:01,,,1.1,
82424953,451594014,Prothon,1607,861,2043,861,2333,1966,2620,1951,No,UCSB-IZC00043619,UCSB-IZC00043619_had_lbs.jpg,18-Nov-2022 05:47:01,18-Nov-2022 05:47:37,,,1.1,
82424803,451594041,Prothon,1990,262,2547,259,3308,1676,3316,1901,Yes,UCSB-IZC00036683,UCSB-IZC00036683_had_lbs.jpg,18-Nov-2022 05:47:37,18-Nov-2022 05:48:06,,,1.1,
82424804,451594079,Prothon,2057,244,2617,241,3227,1761,3269,1998,Yes,UCSB-IZC00036684,UCSB-IZC00036684_had_lbs.jpg,18-Nov-2022 05:48:06,18-Nov-2022 05:48:36,,,1.1,
82424905,451594126,Prothon,1797,755,2205,753,2454,1845,2696,1813,Yes,UCSB-IZC00042562,UCSB-IZC00042562_had_lbs.jpg,18-Nov-2022 05:48:36,18-Nov-2022 05:49:12,,,1.1,
82424922,451596724,Prothon,2093,739,2529,742,3134,1843,3362,1843,Yes,UCSB-IZC00042784,UCSB-IZC00042784_had_lbs.jpg,18-Nov-2022 05:49:12,18-Nov-2022 06:23:31,,,1.1,
82424883,451596795,Prothon,1937,846,2377,842,2839,2163,3080,2181,Yes,UCSB-IZC00042088,UCSB-IZC00042088_had_lbs.jpg,18-Nov-2022 06:23:31,18-Nov-2022 06:24:26,,,1.1,
82424845,451596825,Prothon,2123,730,2528,730,2656,1583,2884,1582,Yes,UCSB-IZC00038934,UCSB-IZC00038934_had_lbs.jpg,18-Nov-2022 06:24:26,18-Nov-2022 06:24:59,,,1.1,
82424936,451596966,Prothon,2165,763,2600,765,2473,1751,2728,1718,Yes,UCSB-IZC00042828,UCSB-IZC00042828_had_lbs.jpg,18-Nov-2022 06:24:59,18-Nov-2022 06:27:22,,,1.1,
82424962,451597000,Prothon,1648,787,2089,787,2277,1795,2646,1795,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,18-Nov-2022 06:27:22,18-Nov-2022 06:27:49,,,1.1,
82424779,451597033,Prothon,2023,814,2463,816,2828,1891,3269,1886,Yes,UCSB-IZC00033161,UCSB-IZC00033161_had_lbs.jpg,18-Nov-2022 06:27:49,18-Nov-2022 06:28:15,,,1.1,
82424908,451597083,Prothon,1845,637,2286,639,2305,1799,2579,1786,Yes,UCSB-IZC00042577,UCSB-IZC00042577_had_lbs.jpg,18-Nov-2022 06:28:15,18-Nov-2022 06:28:45,,,1.1,
82424749,451597270,Prothon,2047,755,2519,755,2905,2069,3507,2058,Yes,UCSB-IZC00012185.,UCSB-IZC00012185._had_lbs.jpg,18-Nov-2022 06:28:45,18-Nov-2022 06:30:35,,,1.1,
82424900,451597320,Prothon,2278,797,2718,797,2688,2156,2912,2176,Yes,UCSB-IZC00042550,UCSB-IZC00042550_had_lbs.jpg,18-Nov-2022 06:30:35,18-Nov-2022 06:31:07,,,1.1,
82424757,451597363,Prothon,1929,240,2491,240,3174,1712,3204,1915,Yes,UCSB-IZC00030030,UCSB-IZC00030030_had_lbs.jpg,18-Nov-2022 06:31:07,18-Nov-2022 06:31:40,,,1.1,
82424904,451600314,Prothon,2142,780,2581,778,3093,2096,3338,2052,Yes,UCSB-IZC00042561,UCSB-IZC00042561_had_lbs.jpg,18-Nov-2022 06:31:40,18-Nov-2022 06:54:25,,,1.1,
82424745,451601031,Prothon,1734,431,2122,431,2763,1683,3054,1639,No,UCSB-IZC00010417,UCSB-IZC00010417_had_lbs.jpg,18-Nov-2022 06:54:25,18-Nov-2022 07:02:48,,,1.1,
82424939,451601069,Prothon,2252,791,2688,794,2779,1555,3016,1549,Yes,UCSB-IZC00042832,UCSB-IZC00042832_had_lbs.jpg,18-Nov-2022 07:02:48,18-Nov-2022 07:03:21,,,1.1,
82424943,451601834,Prothon,2150,876,2591,873,2740,1833,2973,1831,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,18-Nov-2022 07:03:21,18-Nov-2022 07:16:40,,,1.1,
82424893,451601865,Prothon,2273,777,2713,771,2886,1867,3143,1851,Yes,UCSB-IZC00042120,UCSB-IZC00042120_had_lbs.jpg,18-Nov-2022 07:16:40,18-Nov-2022 07:17:13,,,1.1,
82424747,451601958,Prothon,1712,811,2152,809,2776,2025,3397,2013,Yes,UCSB-IZC00010496,UCSB-IZC00010496_had_lbs.jpg,18-Nov-2022 07:17:13,18-Nov-2022 07:19:17,,,1.1,
82424949,451602255,Prothon,1731,844,2170,848,2802,1543,3035,1549,Yes,UCSB-IZC00042906,UCSB-IZC00042906_had_lbs.jpg,18-Nov-2022 07:19:17,18-Nov-2022 07:23:59,,,1.1,
82424793,451602288,Prothon,1628,816,2070,816,2428,2048,2719,2041,Yes,UCSB-IZC00035612,UCSB-IZC00035612_had_lbs.jpg,18-Nov-2022 07:24:00,18-Nov-2022 07:24:33,,,1.1,
82424959,451602321,Prothon,2049,750,2458,750,2853,1460,3090,1440,Yes,UCSB-IZC00044235,UCSB-IZC00044235_had_lbs.jpg,18-Nov-2022 07:24:33,18-Nov-2022 07:24:59,,,1.1,
82424785,451602426,Prothon,1753,555,2193,555,2441,1948,2716,1956,Yes,UCSB-IZC00035189,UCSB-IZC00035189_had_lbs.jpg,18-Nov-2022 07:24:59,18-Nov-2022 07:26:18,,,1.1,
82424817,451602468,Prothon,2036,195,2593,190,3505,1941,3492,1725,,UCSB-IZC00038676,UCSB-IZC00038676_had_lbs.jpg,18-Nov-2022 07:26:18,18-Nov-2022 07:26:53,,,1.1,
82424865,451602504,Prothon,1523,843,1962,835,2299,1773,2549,1738,Yes,UCSB-IZC00041845,UCSB-IZC00041845_had_lbs.jpg,18-Nov-2022 07:26:53,18-Nov-2022 07:27:20,,,1.1,
82424734,451602549,Prothon,1848,882,2283,884,2571,1919,2852,1877,Yes,UCSB-IZC00009120,UCSB-IZC00009120_had_lbs.jpg,18-Nov-2022 07:27:20,18-Nov-2022 07:27:57,,,1.1,
82424783,451602595,Prothon,1816,869,2291,864,2567,2144,3061,2155,Yes,UCSB-IZC00034458,UCSB-IZC00034458_had_lbs.jpg,18-Nov-2022 07:27:57,18-Nov-2022 07:28:24,,,1.1,
82424800,451602672,Prothon,1786,886,2227,886,2582,1840,2831,1825,Yes,UCSB-IZC00036327,UCSB-IZC00036327_had_lbs.jpg,18-Nov-2022 07:28:24,18-Nov-2022 07:29:24,,,1.1,
82424861,451602725,Prothon,2052,890,2494,886,2779,1750,3040,1741,Yes,UCSB-IZC00041656,UCSB-IZC00041656_had_lbs.jpg,18-Nov-2022 07:29:24,18-Nov-2022 07:30:00,,,1.1,
82424863,451602856,Prothon,2046,872,2487,872,2727,1971,2990,1981,Yes,UCSB-IZC00041821,UCSB-IZC00041821_had_lbs.jpg,18-Nov-2022 07:30:00,18-Nov-2022 07:31:00,,,1.1,
82424759,451602890,Prothon,1914,241,2475,236,3538,1857,3537,1633,Yes,UCSB-IZC00030226,UCSB-IZC00030226_had_lbs.jpg,18-Nov-2022 07:31:00,18-Nov-2022 07:31:32,,,1.1,
82424830,451604488,Prothon,2080,828,2517,827,2984,1554,3268,1585,Yes,UCSB-IZC00038892,UCSB-IZC00038892_had_lbs.jpg,18-Nov-2022 07:31:32,18-Nov-2022 07:49:56,,,1.1,
82424738,451604726,Prothon,1570,762,2009,757,2281,2454,2542,2452,Yes,UCSB-IZC00010261,UCSB-IZC00010261_had_lbs.jpg,18-Nov-2022 07:49:56,18-Nov-2022 07:51:24,,,1.1,
82424892,451604809,Prothon,2263,780,2699,779,3018,1365,3254,1406,Yes,UCSB-IZC00042117,UCSB-IZC00042117_had_lbs.jpg,18-Nov-2022 07:51:24,18-Nov-2022 07:51:53,,,1.1,
82424810,451606844,Prothon,2307,830,2751,830,2600,2095,2817,2057,Yes,UCSB-IZC00038655,UCSB-IZC00038655_had_lbs.jpg,18-Nov-2022 07:51:53,18-Nov-2022 08:03:08,,,1.1,
82424777,451606993,Prothon,1677,913,2115,910,2622,2157,3085,2159,Yes,UCSB-IZC00033151,UCSB-IZC00033151_had_lbs.jpg,18-Nov-2022 08:03:08,18-Nov-2022 08:03:37,,,1.1,
82424765,451607417,Prothon,2118,237,2672,239,3550,2062,3548,1821,Yes,UCSB-IZC00030770,UCSB-IZC00030770_had_lbs.jpg,18-Nov-2022 08:03:37,18-Nov-2022 08:04:58,,,1.1,
82424901,451607492,Prothon,2185,647,2623,647,2887,1974,3147,1967,Yes,UCSB-IZC00042551,UCSB-IZC00042551_had_lbs.jpg,18-Nov-2022 08:04:58,18-Nov-2022 08:05:28,,,1.1,
82424915,451607964,Prothon,1840,627,2280,624,2631,1796,2884,1801,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,18-Nov-2022 08:05:28,18-Nov-2022 08:07:19,,,1.1,
82424743,451608117,Prothon,1526,831,1966,827,2915,1996,3398,1988,Yes,UCSB-IZC00010302,UCSB-IZC00010302_had_lbs.jpg,18-Nov-2022 08:07:19,18-Nov-2022 08:07:43,,,1.1,
82424934,451608320,Prothon,2159,223,2596,225,2791,984,3025,990,Yes,UCSB-IZC00042826,UCSB-IZC00042826_had_lbs.jpg,18-Nov-2022 08:07:43,18-Nov-2022 08:08:19,,,1.1,
82424758,451608741,Prothon,1968,241,2525,246,3169,1838,3155,1632,Yes,UCSB-IZC00030214,UCSB-IZC00030214_had_lbs.jpg,18-Nov-2022 08:08:19,18-Nov-2022 08:09:50,,,1.1,
82424751,451609070,Prothon,2305,802,2745,806,2996,1345,3251,1300,Yes,UCSB-IZC00022226,UCSB-IZC00022226_had_lbs.jpg,18-Nov-2022 08:09:50,18-Nov-2022 08:11:16,,,1.1,
82424964,451609260,Prothon,1705,845,2143,845,2319,1529,2602,1526,Yes,UCSB-IZC00047043,UCSB-IZC00047043_had_lbs.jpg,18-Nov-2022 08:11:16,18-Nov-2022 08:11:49,,,1.1,
82424763,451609626,Prothon,2039,253,2594,252,3281,1434,3282,1240,Yes,UCSB-IZC00030518,UCSB-IZC00030518_had_lbs.jpg,18-Nov-2022 08:11:49,18-Nov-2022 08:13:17,,,1.1,
82424880,451609904,Prothon,2143,779,2578,779,3024,2078,3265,2117,Yes,UCSB-IZC00042085,UCSB-IZC00042085_had_lbs.jpg,18-Nov-2022 08:13:17,18-Nov-2022 08:13:59,,,1.1,
82424778,451610000,Prothon,1855,787,2291,785,2597,1458,3005,1424,Yes,UCSB-IZC00033157,UCSB-IZC00033157_had_lbs.jpg,18-Nov-2022 08:13:59,18-Nov-2022 08:14:28,,,1.1,
82424910,451610242,Prothon,2332,801,2770,801,3310,2030,3553,2029,Yes,UCSB-IZC00042581,UCSB-IZC00042581_had_lbs.jpg,18-Nov-2022 08:14:28,18-Nov-2022 08:15:41,,,1.1,
82424882,451610602,Prothon,1962,835,2398,835,2591,1823,2865,1834,No,UCSB-IZC00042087,UCSB-IZC00042087_had_lbs.jpg,18-Nov-2022 08:15:41,18-Nov-2022 08:16:44,,,1.1,
82424929,451610690,Prothon,2123,568,2562,570,2778,1288,3041,1297,Yes,UCSB-IZC00042812,UCSB-IZC00042812_had_lbs.jpg,18-Nov-2022 08:16:44,18-Nov-2022 08:17:15,,,1.1,
82424788,451610813,Prothon,1684,804,2072,804,2238,2041,2518,1998,Yes,UCSB-IZC00035505,UCSB-IZC00035505_had_lbs.jpg,18-Nov-2022 08:17:15,18-Nov-2022 08:17:49,,,1.1,
82424741,451612365,Prothon,1719,862,2159,860,2393,1881,2742,1868,Yes,UCSB-IZC00010290,UCSB-IZC00010290_had_lbs.jpg,18-Nov-2022 08:17:49,18-Nov-2022 08:24:19,,,1.1,
82424871,451612521,Prothon,2093,833,2531,830,2702,1398,2917,1399,Yes,UCSB-IZC00042061,UCSB-IZC00042061_had_lbs.jpg,18-Nov-2022 08:24:19,18-Nov-2022 08:24:48,,,1.1,
