subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: x2,T2_1 Tegula length: y1,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version
82154068,452821988,Suem28,1672,2117,738,746,2311,2533,1780,1802,Yes,LACM ENT 602049,LACM ENT 602049_had_lbs.jpg,24-Nov-2022 19:06:52,24-Nov-2022 19:07:35,,,1.1
82154972,452822157,Suem28,2831,3284,1217,1216,3790,3783,2353,2548,Yes,LACM ENT 602180,LACM ENT 602180_had_lbs.jpg,24-Nov-2022 19:07:35,24-Nov-2022 19:08:20,,,1.1
82151387,452822303,Suem28,2390,2826,1023,1026,2969,3165,1888,1860,Yes,LACM ENT 601708,LACM ENT 601708_had_lbs.jpg,24-Nov-2022 19:08:20,24-Nov-2022 19:08:58,,,1.1
82151505,452822450,Suem28,1737,2177,827,821,2144,2754,1739,1658,Yes,LACM ENT 601755,LACM ENT 601755_had_lbs.jpg,24-Nov-2022 19:08:58,24-Nov-2022 19:09:39,,,1.1
82150979,452822561,Suem28,2266,2706,866,860,3130,3405,2059,2052,Yes,LACM ENT 601500,LACM ENT 601500_had_lbs.jpg,24-Nov-2022 19:09:39,24-Nov-2022 19:10:20,,,1.1
82151133,452822685,Suem28,2307,2748,853,852,2899,3094,1783,1786,Yes,LACM ENT 601539,LACM ENT 601539_had_lbs.jpg,24-Nov-2022 19:10:20,24-Nov-2022 19:10:59,,,1.1
82153354,452822834,Suem28,1671,2110,790,791,2298,2463,1606,1599,Yes,LACM ENT 601993,LACM ENT 601993_had_lbs-2.jpg,24-Nov-2022 19:10:59,24-Nov-2022 19:11:44,,,1.1
82152403,452822967,Suem28,1506,1957,849,847,2199,2391,1978,1980,Yes,LACM ENT 601928,LACM ENT 601928_had_lbs-2.jpg,24-Nov-2022 19:11:44,24-Nov-2022 19:12:28,,,1.1
82156776,452823060,Suem28,1896,2309,880,880,2388,2727,1823,1817,Yes,LACM ENT 602706,LACM ENT 602706_had_lbs.jpg,24-Nov-2022 19:12:28,24-Nov-2022 19:13:01,,,1.1
82155384,452823163,Suem28,1929,2368,832,833,2648,2801,1808,1804,Yes,LACM ENT 602288,LACM ENT 602288_had_lbs.jpg,24-Nov-2022 19:13:01,24-Nov-2022 19:13:37,,,1.1
82151550,452823267,Suem28,2320,2756,285,285,3079,3273,1058,1053,Yes,LACM ENT 601778,LACM ENT 601778_had_lbs.jpg,24-Nov-2022 19:13:37,24-Nov-2022 19:14:12,,,1.1
82152708,452823594,Suem28,2116,2561,718,716,3093,3283,1715,1713,Yes,LACM ENT 601940,LACM ENT 601940_had_lbs.jpg,24-Nov-2022 19:14:13,24-Nov-2022 19:15:45,,,1.1
82156087,452823709,Suem28,1924,2360,851,848,2350,2897,1858,1816,Yes,LACM ENT 602582,LACM ENT 602582_had_lbs.jpg,24-Nov-2022 19:15:45,24-Nov-2022 19:16:20,,,1.1
82154098,452823803,Suem28,1605,2048,870,866,2462,2804,2021,2005,Yes,LACM ENT 602051,LACM ENT 602051_had_lbs.jpg,24-Nov-2022 19:16:20,24-Nov-2022 19:16:54,,,1.1
82154995,452823907,Suem28,1507,1956,848,845,2253,2430,1755,1742,Yes,LACM ENT 602190,LACM ENT 602190_had_lbs-2.jpg,24-Nov-2022 19:16:54,24-Nov-2022 19:17:29,,,1.1
82155354,452824084,Suem28,1601,2049,854,854,2227,2401,1709,1703,Yes,LACM ENT 602284,LACM ENT 602284_had_lbs-2.jpg,24-Nov-2022 19:17:29,24-Nov-2022 19:18:14,,,1.1
82153794,452824201,Suem28,1981,2425,813,811,2862,3012,1732,1720,Yes,LACM ENT 602027,LACM ENT 602027_had_lbs-2.jpg,24-Nov-2022 19:18:14,24-Nov-2022 19:18:51,,,1.1
82152295,452824339,Suem28,1796,2237,953,946,2513,2707,1997,1990,Yes,LACM ENT 601918,LACM ENT 601918_had_lbs.jpg,24-Nov-2022 19:18:52,24-Nov-2022 19:19:43,,,1.1
82155510,452824449,Suem28,1744,2184,838,836,2676,2823,1764,1758,Yes,LACM ENT 602316,LACM ENT 602316_had_lbs.jpg,24-Nov-2022 19:19:43,24-Nov-2022 19:20:17,,,1.1
82155013,452824777,Suem28,1996,2441,819,817,2937,3108,1722,1713,Yes,LACM ENT 602198,LACM ENT 602198_had_lbs.jpg,24-Nov-2022 19:20:17,24-Nov-2022 19:21:41,,,1.1
82155599,452824926,Suem28,1663,2108,835,830,2422,2616,2132,2133,Yes,LACM ENT 602340,LACM ENT 602340_had_lbs.jpg,24-Nov-2022 19:21:41,24-Nov-2022 19:22:19,,,1.1
82156945,452825062,Suem28,1828,2275,824,820,2505,2713,1941,1902,Yes,LACM_ENTB_5966,LACM_ENTB_5966_had_lbs.jpg,24-Nov-2022 19:22:19,24-Nov-2022 19:22:55,,,1.1
82153463,452825329,Suem28,2688,3098,949,945,3340,3529,1764,1755,Yes,LACM ENT 602003,LACM ENT 602003_had_lbs.jpg,24-Nov-2022 19:22:55,24-Nov-2022 19:23:34,,,1.1
82152398,452825454,Suem28,1536,1944,782,778,2346,2505,1606,1597,Yes,LACM ENT 601927,LACM ENT 601927_had_lbs.jpg,24-Nov-2022 19:23:34,24-Nov-2022 19:24:17,,,1.1
82153954,452825656,Suem28,1997,2440,819,815,2930,3109,1881,1874,Yes,LACM ENT 602040,LACM ENT 602040_had_lbs.jpg,24-Nov-2022 19:24:17,24-Nov-2022 19:24:56,,,1.1
82156993,452825811,Suem28,1827,2274,818,814,2491,2709,1890,1866,Yes,LACM_ENTB_5969,LACM_ENTB_5969_had_lbs.jpg,24-Nov-2022 19:24:56,24-Nov-2022 19:25:33,,,1.1
82151435,452825964,Suem28,1820,2267,761,759,2589,2778,1844,1847,Yes,LACM ENT 601723,LACM ENT 601723_had_lbs.jpg,24-Nov-2022 19:25:33,24-Nov-2022 19:26:09,,,1.1
82157336,452826197,Suem28,1664,2112,830,828,2385,2601,1964,1954,Yes,LACM_ENTB_5997,LACM_ENTB_5997_had_lbs.jpg,24-Nov-2022 19:26:10,24-Nov-2022 19:26:57,,,1.1
82152157,452826344,Suem28,1846,2282,895,893,2685,2896,1731,1740,Yes,LACM ENT 601911,LACM ENT 601911_had_lbs-2.jpg,24-Nov-2022 19:26:57,24-Nov-2022 19:27:31,,,1.1
82155391,452826500,Suem28,1410,1822,748,746,2091,2241,1702,1699,Yes,LACM ENT 602291,LACM ENT 602291_had_lbs.jpg,24-Nov-2022 19:27:31,24-Nov-2022 19:28:07,,,1.1
82157318,452826645,Suem28,1900,2348,789,791,2637,2859,1959,1936,Yes,LACM_ENTB_5996,LACM_ENTB_5996_had_lbs.jpg,24-Nov-2022 19:28:07,24-Nov-2022 19:28:45,,,1.1
82151447,452826769,Suem28,1737,2175,916,914,2492,2749,2317,2297,Yes,LACM ENT 601729,LACM ENT 601729_had_lbs.jpg,24-Nov-2022 19:28:45,24-Nov-2022 19:29:23,,,1.1
82155414,452827303,Suem28,1611,1895,658,657,1612,1741,1367,1352,Yes,LACM ENT 602295.jpg,LACM ENT 602295.jpg,24-Nov-2022 19:29:23,24-Nov-2022 19:31:54,,,1.1
82152801,452827431,Suem28,1977,2418,855,853,2504,2835,1935,1947,Yes,LACM ENT 601952,LACM ENT 601952_had_lbs-2.jpg,24-Nov-2022 19:31:54,24-Nov-2022 19:32:34,,,1.1
82155603,452827524,Suem28,1929,2376,740,734,2690,2895,1572,1556,Yes,LACM ENT 602343,LACM ENT 602343_had_lbs.jpg,24-Nov-2022 19:32:34,24-Nov-2022 19:33:09,,,1.1
82151672,452827684,Suem28,1746,2184,459,455,2417,2705,1648,1654,Yes,LACM ENT 601859,LACM ENT 601859_had_lbs.jpg,24-Nov-2022 19:33:09,24-Nov-2022 19:33:54,,,1.1
82156411,452827803,Suem28,2036,2450,855,855,2601,2913,1910,1927,Yes,LACM ENT 602645,LACM ENT 602645_had_lbs.jpg,24-Nov-2022 19:33:54,24-Nov-2022 19:34:31,,,1.1
82156340,452827916,Suem28,1897,2309,881,878,2497,2787,2039,2043,Yes,LACM ENT 602627,LACM ENT 602627_had_lbs.jpg,24-Nov-2022 19:34:32,24-Nov-2022 19:35:06,,,1.1
82157289,452828076,Suem28,1510,1949,812,811,2393,2598,1931,1934,Yes,LACM_ENTB_5992,LACM_ENTB_5992_had_lbs.jpg,24-Nov-2022 19:35:06,24-Nov-2022 19:35:56,,,1.1
82152461,452828206,Suem28,3947,4395,823,817,4720,4738,1796,1999,Yes,LACM ENT 601930,LACM ENT 601930_had_lbs-2.jpg,24-Nov-2022 19:35:56,24-Nov-2022 19:36:34,,,1.1
82156680,452828344,Suem28,1628,2068,832,828,2594,3130,1803,1746,Yes,LACM ENT 602694,LACM ENT 602694_had_lbs.jpg,24-Nov-2022 19:36:34,24-Nov-2022 19:37:17,,,1.1
82151326,452828449,Suem28,1904,2344,905,899,2676,3002,1805,1793,Yes,LACM ENT 601680,LACM ENT 601680_had_lbs.jpg,24-Nov-2022 19:37:17,24-Nov-2022 19:37:53,,,1.1
82154639,452828571,Suem28,1922,2366,728,728,2820,3038,1577,1553,Yes,LACM ENT 602104,LACM ENT 602104_had_lbs.jpg,24-Nov-2022 19:37:53,24-Nov-2022 19:38:31,,,1.1
82154967,452828714,Suem28,2832,3282,1215,1214,3786,3783,2355,2549,Yes,LACM ENT 602180,LACM ENT 602180_had_lbs-2.jpg,24-Nov-2022 19:38:31,24-Nov-2022 19:39:06,,,1.1
82156613,452828821,Suem28,1940,2355,770,768,2436,2749,1615,1603,Yes,LACM ENT 602686,LACM ENT 602686_had_lbs.jpg,24-Nov-2022 19:39:07,24-Nov-2022 19:39:46,,,1.1
82152239,452828957,Suem28,1831,2274,935,932,2573,2923,2173,2168,Yes,LACM ENT 601915,LACM ENT 601915_had_lbs.jpg,24-Nov-2022 19:39:47,24-Nov-2022 19:40:34,,,1.1
82150985,452829108,Suem28,1380,1820,965,963,1994,2266,1982,1952,Yes,LACM ENT 601501,LACM ENT 601501_had_lbs-2.jpg,24-Nov-2022 19:40:34,24-Nov-2022 19:41:19,,,1.1
82156037,452829347,Suem28,1497,1938,878,878,2072,2372,1608,1589,Yes,LACM ENT 602572,LACM ENT 602572_had_lbs.jpg,24-Nov-2022 19:41:19,24-Nov-2022 19:42:15,,,1.1
82157075,452829527,Suem28,1823,2261,875,874,2545,2765,1938,1954,Yes,LACM_ENTB_5977,LACM_ENTB_5977_had_lbs.jpg,24-Nov-2022 19:42:15,24-Nov-2022 19:42:59,,,1.1
82151480,452829732,Suem28,1773,2222,904,903,2600,2911,2483,2469,No,LACM ENT 601745,LACM ENT 601745_had_lbs.jpg,24-Nov-2022 19:42:59,24-Nov-2022 19:43:50,,,1.1
82154028,452829975,Suem28,1935,2374,810,810,2488,2625,1731,1718,Yes,LACM ENT 602044,LACM ENT 602044_had_lbs.jpg,24-Nov-2022 19:43:50,24-Nov-2022 19:44:50,,,1.1
82151448,452830205,Suem28,1799,2237,915,914,2306,2572,1705,1706,Yes,LACM ENT 601732,LACM ENT 601732_had_lbs.jpg,24-Nov-2022 19:44:50,24-Nov-2022 19:45:37,,,1.1
82156963,452894641,Pri_B,1889,2335,783,784,2578,2779,1892,1891,Yes,LACM_ENTB_5967,LACM_ENTB_5967_had_lbs.jpg,25-Nov-2022 08:58:04,25-Nov-2022 08:58:50,,,1.1
82155354,452894744,Pri_B,1596,2047,850,848,2225,2401,1696,1693,,LACM ENT 602284,LACM ENT 602284_had_lbs-2.jpg,25-Nov-2022 08:58:50,25-Nov-2022 08:59:34,,,1.1
82155622,452894809,Pri_B,1274,1712,786,785,2162,2288,1709,1701,Yes,LACM ENT 602345,LACM ENT 602345_had_lbs-2.jpg,25-Nov-2022 08:59:34,25-Nov-2022 09:00:07,,,1.1
82156431,452910942,dqvillar,1999,2417,812,807,2502,2803,1706,1697,Yes,LACM ENT 602651,LACM ENT 602651_had_lbs.jpg,25-Nov-2022 11:59:52,25-Nov-2022 12:01:49,,,1.1
82151820,452911039,dqvillar,1849,2286,877,876,2308,2607,1855,1847,No,LACM ENT 601886,LACM ENT 601886_had_lbs.jpg,25-Nov-2022 12:01:49,25-Nov-2022 12:02:32,,,1.1
82151610,452911572,dqvillar,1844,2286,866,857,2157,2458,2217,2196,Yes,LACM ENT 601809,LACM ENT 601809_had_lbs.jpg,25-Nov-2022 12:02:32,25-Nov-2022 12:06:36,,,1.1
82154978,452911711,dqvillar,1595,2045,873,869,2234,2427,1838,1834,Yes,LACM ENT 602186,LACM ENT 602186_had_lbs-2.jpg,25-Nov-2022 12:06:36,25-Nov-2022 12:07:28,,,1.1
82151911,452911829,dqvillar,1706,2159,915,905,2158,2488,1901,1896,Yes,LACM ENT 601892,LACM ENT 601892_had_lbs-2.jpg,25-Nov-2022 12:07:28,25-Nov-2022 12:08:18,,,1.1
82154820,452911902,dqvillar,1266,1705,814,808,2060,2256,1789,1781,Yes,LACM ENT 602131,LACM ENT 602131_had_lbs.jpg,25-Nov-2022 12:08:18,25-Nov-2022 12:08:46,,,1.1
82152724,452911978,dqvillar,1904,2347,813,806,2607,2786,1681,1672,Yes,LACM ENT 601941,LACM ENT 601941_had_lbs.jpg,25-Nov-2022 12:08:46,25-Nov-2022 12:09:26,,,1.1
82155426,452912049,dqvillar,1777,2225,844,839,2327,2709,2098,2106,Yes,LACM ENT 602297,LACM ENT 602297_had_lbs.jpg,25-Nov-2022 12:09:26,25-Nov-2022 12:10:03,,,1.1
82155229,452912136,dqvillar,1997,2438,831,830,2876,3085,1818,1810,Yes,LACM ENT 602256,LACM ENT 602256_had_lbs-2.jpg,25-Nov-2022 12:10:03,25-Nov-2022 12:10:39,,,1.1
82152212,452912231,dqvillar,4148,4597,783,784,5061,5119,1933,1709,Yes,LACM ENT 601914,LACM ENT 601914_had_lbs-2.jpg,25-Nov-2022 12:10:39,25-Nov-2022 12:11:34,,,1.1
82151137,452912322,dqvillar,1771,2192,837,837,2343,2692,1874,1846,Yes,LACM ENT 601540,LACM ENT 601540_had_lbs.jpg,25-Nov-2022 12:11:34,25-Nov-2022 12:12:34,,,1.1
82151881,452912448,dqvillar,1768,2215,865,863,2185,2540,2158,2158,Yes,LACM ENT 601890,LACM ENT 601890_had_lbs.jpg,25-Nov-2022 12:12:34,25-Nov-2022 12:13:33,,,1.1
82151338,452912528,dqvillar,1828,2271,927,934,2596,2834,1729,1722,Yes,LACM ENT 601684,LACM ENT 601684_had_lbs.jpg,25-Nov-2022 12:13:33,25-Nov-2022 12:14:24,,,1.1
82152827,452912664,dqvillar,2130,2542,803,806,2831,3026,1966,1958,Yes,LACM ENT 601953,LACM ENT 601953_had_lbs.jpg,25-Nov-2022 12:14:24,25-Nov-2022 12:15:32,,,1.1
82154347,452912788,dqvillar,1740,2179,853,852,2537,2683,1728,1716,Yes,LACM ENT 602081,LACM ENT 602081_had_lbs.jpg,25-Nov-2022 12:15:32,25-Nov-2022 12:16:25,,,1.1
82155445,452912905,dqvillar,1552,2004,790,795,2362,2554,1758,1757,Yes,LACM ENT 602300,LACM ENT 602300_had_lbs.jpg,25-Nov-2022 12:16:25,25-Nov-2022 12:17:15,,,1.1
82151194,452913013,dqvillar,1851,2274,844,837,2673,3061,1721,1707,Yes,LACM ENT 601565,LACM ENT 601565_had_lbs.jpg,25-Nov-2022 12:17:15,25-Nov-2022 12:18:16,,,1.1
82151279,452913114,dqvillar,2062,2508,875,877,2679,2909,1894,1891,Yes,LACM ENT 601623,LACM ENT 601623_had_lbs.jpg,25-Nov-2022 12:18:16,25-Nov-2022 12:19:12,,,1.1
82156699,452913234,dqvillar,1982,2427,768,776,2726,3101,1402,1408,Yes,LACM ENT 602700,LACM ENT 602700_had_lbs.jpg,25-Nov-2022 12:19:12,25-Nov-2022 12:20:08,,,1.1
82153488,452913345,dqvillar,1702,2154,906,897,2355,2580,1885,1856,Yes,LACM ENT 602004,LACM ENT 602004_had_lbs-2.jpg,25-Nov-2022 12:20:08,25-Nov-2022 12:21:00,,,1.1
82151966,452913512,dqvillar,1849,2285,876,868,2636,2970,2082,2085,No,LACM ENT 601898,LACM ENT 601898_had_lbs.jpg,25-Nov-2022 12:21:00,25-Nov-2022 12:22:25,,,1.1
82155864,452913623,dqvillar,3504,3960,818,814,4215,4428,1762,1750,Yes,LACM ENT 602530,LACM ENT 602530_had_lbs.jpg,25-Nov-2022 12:22:25,25-Nov-2022 12:23:28,,,1.1
82153164,452913699,dqvillar,1505,1957,862,855,2182,2385,1857,1855,Yes,LACM ENT 601977,LACM ENT 601977_had_lbs-2.jpg,25-Nov-2022 12:23:28,25-Nov-2022 12:24:23,,,1.1
82155572,452913757,dqvillar,3251,3702,688,692,4215,4176,1681,1929,Yes,LACM ENT 602331,LACM ENT 602331_had_lbs-2.jpg,25-Nov-2022 12:24:23,25-Nov-2022 12:25:07,,,1.1
82153847,452913819,dqvillar,1998,2444,835,826,2867,3089,1685,1669,Yes,LACM ENT 602033,LACM ENT 602033_had_lbs-2.jpg,25-Nov-2022 12:25:07,25-Nov-2022 12:25:56,,,1.1
82152638,452913978,dqvillar,1975,2431,829,825,2751,2969,1772,1769,Yes,LACM ENT 601938,LACM ENT 601938_had_lbs-2.jpg,25-Nov-2022 12:25:56,25-Nov-2022 12:28:02,,,1.1
82155302,452914035,dqvillar,2214,2669,748,741,3004,3250,1720,1716,Yes,LACM ENT 602272,LACM ENT 602272_had_lbs.jpg,25-Nov-2022 12:28:02,25-Nov-2022 12:28:44,,,1.1
82154634,452914095,dqvillar,2193,2662,744,735,3179,2970,1798,1804,Yes,LACM ENT 602102,LACM ENT 602102_had_lbs.jpg,25-Nov-2022 12:28:44,25-Nov-2022 12:29:23,,,1.1
82154927,452914152,dqvillar,1549,1990,952,947,2557,2788,1803,1796,Yes,LACM ENT 602159,LACM ENT 602159_had_lbs.jpg,25-Nov-2022 12:29:23,25-Nov-2022 12:30:08,,,1.1
82151332,452914197,dqvillar,1674,2111,877,872,2291,2654,1602,1569,Yes,LACM ENT 601682,LACM ENT 601682_had_lbs.jpg,25-Nov-2022 12:30:09,25-Nov-2022 12:30:53,,,1.1
82155913,452914252,dqvillar,1736,2180,900,899,2284,2631,2127,2115,Yes,LACM ENT 602548,LACM ENT 602548_had_lbs.jpg,25-Nov-2022 12:30:53,25-Nov-2022 12:31:40,,,1.1
82153904,452914295,dqvillar,1996,2447,835,830,2833,3040,1783,1774,Yes,LACM ENT 602037,LACM ENT 602037_had_lbs.jpg,25-Nov-2022 12:31:40,25-Nov-2022 12:32:26,,,1.1
82156891,452914352,dqvillar,1371,1829,897,897,2105,2362,1961,1959,Yes,LACM_ENTB_5961,LACM_ENTB_5961_had_lbs.jpg,25-Nov-2022 12:32:26,25-Nov-2022 12:33:21,,,1.1
82156695,452914401,dqvillar,1824,2271,832,831,2459,2712,2053,2049,Yes,LACM ENT 602695,LACM ENT 602695_had_lbs.jpg,25-Nov-2022 12:33:21,25-Nov-2022 12:34:21,,,1.1
82152645,452914471,dqvillar,1979,2428,823,825,2752,2968,1770,1763,Yes,LACM ENT 601938,LACM ENT 601938_had_lbs.jpg,25-Nov-2022 12:34:21,25-Nov-2022 12:35:07,,,1.1
82151232,452914652,dqvillar,1765,2198,866,866,2300,2625,2266,2264,Yes,LACM ENT 601590,LACM ENT 601590_had_lbs.jpg,25-Nov-2022 12:35:07,25-Nov-2022 12:37:04,,,1.1
82154230,452914727,dqvillar,1492,1775,702,689,1414,1564,1228,1213,Yes,LACM ENT 602073.jpg,LACM ENT 602073.jpg,25-Nov-2022 12:37:04,25-Nov-2022 12:37:47,,,1.1
82157450,452914799,dqvillar,1887,2335,809,802,2577,2848,1979,1976,Yes,LACM_ENTB_6006,LACM_ENTB_6006_had_lbs.jpg,25-Nov-2022 12:37:47,25-Nov-2022 12:38:29,,,1.1
82150866,452914891,dqvillar,1823,2273,814,814,2549,2747,1714,1708,Yes,AMNH BEE 00210128,AMNH BEE 00210128_had_lbs.jpg,25-Nov-2022 12:38:29,25-Nov-2022 12:39:13,,,1.1
82154266,452914983,dqvillar,1343,1753,706,702,1864,2038,1540,1540,Yes,LACM ENT 602077,LACM ENT 602077_had_lbs.jpg,25-Nov-2022 12:39:13,25-Nov-2022 12:40:03,,,1.1
82153074,452915167,dqvillar,1981,2421,828,833,2847,3035,1796,1797,Yes,LACM ENT 601972,LACM ENT 601972_had_lbs-2.jpg,25-Nov-2022 12:40:03,25-Nov-2022 12:42:15,,,1.1
82155592,452915230,dqvillar,1962,2414,922,921,2757,3132,1963,1954,Yes,LACM ENT 602337,LACM ENT 602337_had_lbs.jpg,25-Nov-2022 12:42:15,25-Nov-2022 12:42:55,,,1.1
82154262,452915681,dqvillar,1339,1751,711,702,1864,2036,1540,1547,Yes,LACM ENT 602077,LACM ENT 602077_had_lbs-2.jpg,25-Nov-2022 12:42:55,25-Nov-2022 12:48:41,,,1.1
82155163,452915707,dqvillar,1710,2159,642,638,2410,2765,1810,1808,Yes,LACM ENT 602244,LACM ENT 602244_had_lbs.jpg,25-Nov-2022 12:48:41,25-Nov-2022 12:49:21,,,1.1
82157021,452915783,dqvillar,2000,2440,987,977,2525,2793,2099,2098,Yes,LACM_ENTB_5971,LACM_ENTB_5971_had_lbs.jpg,25-Nov-2022 12:49:21,25-Nov-2022 12:50:22,,,1.1
82155541,452915823,dqvillar,1324,1755,861,861,2120,2300,1924,1918,Yes,LACM ENT 602324,LACM ENT 602324_had_lbs.jpg,25-Nov-2022 12:50:22,25-Nov-2022 12:51:00,,,1.1
82155418,452915912,dqvillar,1733,2188,904,905,2453,2853,2106,2100,Yes,LACM ENT 602296,LACM ENT 602296_had_lbs.jpg,25-Nov-2022 12:51:00,25-Nov-2022 12:52:12,,,1.1
82153403,452915936,dqvillar,2321,2772,788,791,2939,3175,1885,1894,Yes,LACM ENT 601996,LACM ENT 601996_had_lbs.jpg,25-Nov-2022 12:52:12,25-Nov-2022 12:52:48,,,1.1
82152895,452916365,dqvillar,1822,2261,861,855,2373,2768,1854,1840,Yes,LACM ENT 601958,LACM ENT 601958_had_lbs-2.jpg,25-Nov-2022 12:52:48,25-Nov-2022 12:57:07,,,1.1
82152369,452916414,dqvillar,1503,1959,856,856,2341,2555,1815,1800,No,LACM ENT 601922,LACM ENT 601922_had_lbs.jpg,25-Nov-2022 12:57:07,25-Nov-2022 12:57:41,,,1.1
82153188,452916781,dqvillar,1642,2090,809,811,2466,2678,1730,1726,Yes,LACM ENT 601979,LACM ENT 601979_had_lbs-2.jpg,25-Nov-2022 12:57:41,25-Nov-2022 13:01:04,,,1.1
82153520,452916855,dqvillar,2076,2528,745,746,2830,3098,1631,1628,Yes,LACM ENT 602007,LACM ENT 602007_had_lbs.jpg,25-Nov-2022 13:01:04,25-Nov-2022 13:01:41,,,1.1
82155587,452916954,dqvillar,1803,2250,877,875,2521,2858,2252,2260,Yes,LACM ENT 602336,LACM ENT 602336_had_lbs.jpg,25-Nov-2022 13:01:41,25-Nov-2022 13:02:29,,,1.1
82154290,452917049,dqvillar,1598,2045,871,869,2242,2442,1624,1623,Yes,LACM ENT 602079,LACM ENT 602079_had_lbs-2.jpg,25-Nov-2022 13:02:29,25-Nov-2022 13:03:09,,,1.1
82154941,452917162,dqvillar,1966,2412,810,811,2359,2692,2052,2024,Yes,LACM ENT 602168,LACM ENT 602168_had_lbs.jpg,25-Nov-2022 13:03:09,25-Nov-2022 13:03:53,,,1.1
82151383,452917275,dqvillar,1762,2199,870,868,2503,2783,2192,2204,Yes,LACM ENT 601704,LACM ENT 601704_had_lbs.jpg,25-Nov-2022 13:03:53,25-Nov-2022 13:04:29,,,1.1
82157127,452917371,dqvillar,1642,2079,873,870,2319,2580,2025,2043,Yes,LACM_ENTB_5980,LACM_ENTB_5980_had_lbs.jpg,25-Nov-2022 13:04:29,25-Nov-2022 13:05:07,,,1.1
82153331,452917479,dqvillar,1978,2421,829,826,2742,2937,1752,1751,Yes,LACM ENT 601991,LACM ENT 601991_had_lbs.jpg,25-Nov-2022 13:05:07,25-Nov-2022 13:05:47,,,1.1
82151384,452917634,dqvillar,1823,2258,873,868,2732,2997,1834,1818,Yes,LACM ENT 601706,LACM ENT 601706_had_lbs.jpg,25-Nov-2022 13:05:48,25-Nov-2022 13:06:35,,,1.1
82156114,452917774,dqvillar,1740,2175,895,891,2609,2974,1924,1964,Yes,LACM ENT 602585,LACM ENT 602585_had_lbs.jpg,25-Nov-2022 13:06:36,25-Nov-2022 13:07:19,,,1.1
82151133,452917862,dqvillar,2309,2744,860,859,2886,3096,1782,1793,Yes,LACM ENT 601539,LACM ENT 601539_had_lbs.jpg,25-Nov-2022 13:07:19,25-Nov-2022 13:07:54,,,1.1
82155583,452917947,dqvillar,2012,2463,749,746,2803,3047,1615,1620,Yes,LACM ENT 602334,LACM ENT 602334_had_lbs.jpg,25-Nov-2022 13:07:54,25-Nov-2022 13:08:26,,,1.1
82156188,452918028,dqvillar,1549,1988,893,890,2179,2535,2040,2041,Yes,LACM ENT 602603,LACM ENT 602603_had_lbs.jpg,25-Nov-2022 13:08:26,25-Nov-2022 13:08:51,,,1.1
82155708,452918119,dqvillar,1521,1963,512,509,2204,2452,1687,1650,Yes,LACM ENT 602349,LACM ENT 602349_had_lbs-2.jpg,25-Nov-2022 13:08:51,25-Nov-2022 13:09:28,,,1.1
82153688,452918197,dqvillar,1377,1826,785,779,2011,2211,2002,1985,Yes,LACM ENT 602019,LACM ENT 602019_had_lbs.jpg,25-Nov-2022 13:09:28,25-Nov-2022 13:09:59,,,1.1
82156815,452918327,dqvillar,1898,2313,871,869,2535,2891,1813,1787,Yes,LACM ENT 602715,LACM ENT 602715_had_lbs.jpg,25-Nov-2022 13:09:59,25-Nov-2022 13:10:43,,,1.1
82151305,452918434,dqvillar,1947,2351,819,817,2567,2899,2015,2007,Yes,LACM ENT 601657,LACM ENT 601657_had_lbs.jpg,25-Nov-2022 13:10:43,25-Nov-2022 13:11:14,,,1.1
82152295,452918523,dqvillar,1797,2236,968,954,2492,2719,1994,1984,Yes,LACM ENT 601918,LACM ENT 601918_had_lbs.jpg,25-Nov-2022 13:11:14,25-Nov-2022 13:11:42,,,1.1
82156993,452918634,dqvillar,1823,2271,832,827,2471,2710,1874,1863,Yes,LACM_ENTB_5969,LACM_ENTB_5969_had_lbs.jpg,25-Nov-2022 13:11:43,25-Nov-2022 13:12:19,,,1.1
82154846,452918737,dqvillar,1375,1809,859,857,1968,2129,1870,1857,Yes,LACM ENT 602135,LACM ENT 602135_had_lbs-2.jpg,25-Nov-2022 13:12:19,25-Nov-2022 13:12:59,,,1.1
82152515,452918844,dqvillar,1437,1893,882,881,2338,2545,2144,2136,Yes,LACM ENT 601932,LACM ENT 601932_had_lbs.jpg,25-Nov-2022 13:12:59,25-Nov-2022 13:13:42,,,1.1
82151565,452918914,dqvillar,1870,2323,809,811,2646,2877,1614,1635,Yes,LACM ENT 601780,LACM ENT 601780_had_lbs.jpg,25-Nov-2022 13:13:42,25-Nov-2022 13:14:10,,,1.1
82157013,452918985,dqvillar,1762,2209,901,898,2409,2679,2116,2100,Yes,LACM_ENTB_5970,LACM_ENTB_5970_had_lbs.jpg,25-Nov-2022 13:14:10,25-Nov-2022 13:14:44,,,1.1
82152723,452919043,dqvillar,1906,2339,810,808,2608,2785,1680,1678,Yes,LACM ENT 601941,LACM ENT 601941_had_lbs-2.jpg,25-Nov-2022 13:14:44,25-Nov-2022 13:15:14,,,1.1
